InvoiceDate,Description,UnitPrice
2025-12-04 23:30:06,Timex Weekender Watch,33149.59
2025-11-14 23:30:06,Apple iPhone 15 Pro Max 256GB,75487.34
2025-12-17 23:30:06,Nike Air Max 270 Running Shoes,1740.22
2026-01-08 23:30:06,Boxing Gloves Professional,3427.64
2025-09-22 23:30:06,Canon EOS R6 Camera,71479.57
2025-12-27 23:30:06,The North Face Jacket,17536.52
2026-01-26 23:30:06,Parker Jotter Ballpoint Pen,64241.72
2025-12-10 23:30:06,Running Water Bottle,29012.3
2026-02-04 23:30:06,Timex Weekender Watch,31368.59
2025-12-08 23:30:06,Puma Running T-Shirt,84637.2
2026-02-03 23:30:06,Gym Gloves Training,21395.28
2025-09-10 23:30:06,Puma Running T-Shirt,78180.96
2025-11-03 23:30:06,KitchenAid Stand Mixer,48382.73
2025-09-17 23:30:06,Jump Rope Speed,39391.58
2025-10-10 23:30:06,Boxing Gloves Professional,3573.85
2025-10-01 23:30:06,Keurig K-Elite Coffee Maker,40663.11
2025-08-17 23:30:06,Moleskine Classic Notebook,33647.53
2025-11-25 23:30:06,Keurig K-Elite Coffee Maker,43107.44
2025-09-16 23:30:06,Leuchtturm1917 Bullet Journal,52904.6
2025-10-02 23:30:06,Timex Weekender Watch,37011.42
2026-01-04 23:30:06,Atomic Habits Hardcover Book,74841.87
2026-02-03 23:30:06,Staedtler Pencil Set,26792.6
2026-01-08 23:30:06,MacBook Air M2 13 inch,48130.8
2025-09-05 23:30:06,HP DeskJet Printer,25571.53
2025-10-24 23:30:06,Moleskine Classic Notebook,33187.4
2025-09-02 23:30:06,Logitech MX Master 3S Mouse,23326.54
2025-08-21 23:30:06,Moleskine Classic Notebook,30996.05
2026-01-17 23:30:06,Boxing Gloves Professional,3576.07
2025-09-14 23:30:06,Samsung Galaxy S24 Ultra 5G,68674.95
2025-10-10 23:30:06,Leuchtturm1917 Bullet Journal,54565.83
2026-02-02 23:30:06,Foam Roller Massage,46114.12
2026-01-04 23:30:06,Wacom Drawing Tablet,39285.73
2026-01-14 23:30:06,Canon EOS R6 Camera,70437.59
2025-09-17 23:30:06,Protein Powder Whey 2kg,72998.84
2025-10-06 23:30:06,Timex Weekender Watch,38430.06
2026-01-17 23:30:06,The North Face Jacket,16079.43
2026-01-20 23:30:06,Kindle Paperwhite E-reader,28753.19
2025-12-13 23:30:06,Wacom Drawing Tablet,38080.29
2025-10-09 23:30:06,Staedtler Pencil Set,31496.97
2025-11-07 23:30:06,Protein Powder Whey 2kg,72817.34
2026-01-07 23:30:06,Ray-Ban Aviator Sunglasses,61233.65
2026-02-01 23:30:06,Herschel Supply Co Backpack,14264.19
2026-01-08 23:30:06,Running Water Bottle,29578.06
2025-09-07 23:30:06,Sapiens: A Brief History,67163.11
2026-01-19 23:30:06,Dell XPS 15 Laptop,44308.69
2025-12-16 23:30:06,Ray-Ban Aviator Sunglasses,58686.49
2026-01-02 23:30:06,Logitech MX Master 3S Mouse,18518.04
2025-10-21 23:30:06,Parker Jotter Ballpoint Pen,70496.84
2025-08-26 23:30:06,Herschel Supply Co Backpack,12061.29
2025-08-31 23:30:06,MacBook Air M2 13 inch,54094.42
2026-01-02 23:30:06,Resistance Bands Set,2359.15
2025-08-17 23:30:06,Protein Powder Whey 2kg,72089.01
2025-09-14 23:30:06,Resistance Bands Set,2470.41
2025-09-26 23:30:06,Canon EOS R6 Camera,72376.6
2026-01-27 23:30:06,Cuisinart Food Processor,11023.11
2026-01-05 23:30:06,Sony WH-1000XM5 Wireless Headphones,18229.09
2026-01-15 23:30:06,Wacom Drawing Tablet,37099.67
2025-10-10 23:30:06,Logitech MX Master 3S Mouse,23818.11
2025-09-20 23:30:06,Roomba i7+ Robot Vacuum,56570.14
2025-08-29 23:30:06,Puma Running T-Shirt,77267.36
2026-01-18 23:30:06,Logitech MX Master 3S Mouse,20455.09
2025-08-27 23:30:06,Boxing Gloves Professional,3710.3
2025-09-25 23:30:06,Protein Powder Whey 2kg,74392.02
2026-01-23 23:30:06,The North Face Jacket,16907.8
2025-10-05 23:30:06,Wacom Drawing Tablet,36568.81
2025-09-06 23:30:06,Timex Weekender Watch,35274.98
2026-01-16 23:30:06,The Psychology of Money,49379.26
2025-10-04 23:30:06,Levi's 501 Original Jeans,15838.58
2025-12-30 23:30:06,Protein Powder Whey 2kg,67024.42
2025-11-17 23:30:06,Moleskine Classic Notebook,36667.98
2025-10-01 23:30:06,Resistance Bands Set,2296.75
2025-12-26 23:30:06,Herschel Supply Co Backpack,14041.03
2025-11-27 23:30:06,Resistance Bands Set,2385.68
2025-12-19 23:30:06,The Psychology of Money,46364.52
2026-01-19 23:30:06,Samsung Galaxy S24 Ultra 5G,59209.71
2026-01-13 23:30:06,Parker Jotter Ballpoint Pen,62082.79
2025-12-27 23:30:06,Bose QuietComfort Earbuds II,29909.65
2025-11-22 23:30:06,The Psychology of Money,47965.78
2025-11-01 23:30:06,Canon EOS R6 Camera,69348.94
2026-01-05 23:30:06,Keurig K-Elite Coffee Maker,40694.25
2025-10-19 23:30:06,Yoga Mat Premium Non-Slip,36668.06
2025-08-25 23:30:06,Philips Air Fryer XXL,42697.14
2025-08-18 23:30:06,Samsung Smart Refrigerator,62749.75
2025-09-26 23:30:06,KitchenAid Stand Mixer,54555.89
2025-09-05 23:30:06,KitchenAid Stand Mixer,49761.27
2025-09-17 23:30:06,Apple iPhone 15 Pro Max 256GB,70043.33
2025-08-19 23:30:06,Apple Watch Series 9,8738.94
2025-08-16 23:30:06,Gym Gloves Training,17768.52
2025-11-14 23:30:06,HP DeskJet Printer,26296.16
2025-11-28 23:30:06,Apple iPhone 15 Pro Max 256GB,73828.51
2025-11-22 23:30:06,Herschel Supply Co Backpack,13242.88
2025-08-22 23:30:06,MacBook Air M2 13 inch,54576.12
2025-11-15 23:30:06,Running Water Bottle,33882.77
2025-11-26 23:30:06,Keurig K-Elite Coffee Maker,42251.36
2025-11-24 23:30:06,Parker Jotter Ballpoint Pen,71413.59
2025-12-18 23:30:06,Kindle Paperwhite E-reader,26960.26
2025-10-13 23:30:06,Leuchtturm1917 Bullet Journal,57211.12
2026-01-19 23:30:06,Puma Running T-Shirt,87867.77
2025-12-05 23:30:06,Apple iPhone 15 Pro Max 256GB,75599.56
2025-09-09 23:30:06,Fossil Gen 6 Smartwatch,22657.87
2025-10-21 23:30:06,Timex Weekender Watch,38243.34
2025-12-23 23:30:06,Running Water Bottle,28884.85
2025-11-01 23:30:06,Apple Watch Series 9,7414.39
2025-09-28 23:30:06,Apple iPhone 15 Pro Max 256GB,73131.37
2025-08-22 23:30:06,Samsung Smart Refrigerator,64612.37
2026-01-11 23:30:06,Canon EOS R6 Camera,72586.1
2025-11-30 23:30:06,The North Face Jacket,18245.43
2025-08-22 23:30:06,Canon EOS R6 Camera,72823.18
2025-12-08 23:30:06,Yoga Mat Premium Non-Slip,38910.46
2025-09-12 23:30:06,Ninja Professional Blender,15142.3
2025-12-18 23:30:06,Protein Powder Whey 2kg,65174.7
2025-09-19 23:30:06,MacBook Air M2 13 inch,55287.94
2025-09-05 23:30:06,Leuchtturm1917 Bullet Journal,53569.27
2025-10-02 23:30:06,Dumbbells Set 20kg,32065.02
2025-10-11 23:30:06,Ninja Professional Blender,14710.01
2025-09-11 23:30:06,Gym Gloves Training,18149.37
2026-02-05 23:30:06,Herschel Supply Co Backpack,13920.78
2025-11-01 23:30:06,Kindle Paperwhite E-reader,28779.95
2025-10-02 23:30:06,Under Armour Sports Backpack,67203.38
2025-12-09 23:30:06,Herschel Supply Co Backpack,13204.37
2025-09-09 23:30:06,Kindle Paperwhite E-reader,27165.91
2025-11-02 23:30:06,Atomic Habits Hardcover Book,80139.1
2025-12-16 23:30:06,Foam Roller Massage,46285.21
2025-09-08 23:30:06,Atomic Habits Hardcover Book,79189.19
2025-09-26 23:30:06,Cuisinart Food Processor,13786.97
2025-11-11 23:30:06,Jump Rope Speed,40180.21
2025-12-09 23:30:06,Ninja Professional Blender,12529.8
2026-02-03 23:30:06,Instant Pot Duo Plus 9-in-1,32594.17
2025-11-09 23:30:06,Samsung Galaxy S24 Ultra 5G,64425.83
2026-01-25 23:30:06,Under Armour Sports Backpack,58754.91
2025-10-31 23:30:06,Parker Jotter Ballpoint Pen,71349.58
2025-11-19 23:30:06,Parker Jotter Ballpoint Pen,70728.32
2025-09-07 23:30:06,Instant Pot Duo Plus 9-in-1,40068.61
2025-11-06 23:30:06,Gym Gloves Training,19382.71
2025-09-07 23:30:06,Ninja Professional Blender,14066.11
2025-09-24 23:30:06,Running Water Bottle,34583.83
2025-10-05 23:30:06,The North Face Jacket,19492.06
2025-09-28 23:30:06,Sony WH-1000XM5 Wireless Headphones,15711.23
2025-12-18 23:30:06,Logitech MX Master 3S Mouse,19057.74
2025-09-09 23:30:06,LG Washing Machine Front Load,46408.63
2025-10-18 23:30:06,Puma Running T-Shirt,78479.13
2025-12-21 23:30:06,Resistance Bands Set,2421.98
2025-10-18 23:30:06,Ninja Professional Blender,14301.58
2025-10-31 23:30:06,Logitech MX Master 3S Mouse,22600.39
2025-10-23 23:30:06,Ninja Professional Blender,13962.05
2025-12-14 23:30:06,Bose QuietComfort Earbuds II,28086.31
2026-01-30 23:30:06,Jump Rope Speed,41027.41
2025-10-29 23:30:06,Puma Running T-Shirt,76382.49
2025-11-27 23:30:06,LG Washing Machine Front Load,45116.9
2025-08-14 23:30:06,Samsung Galaxy S24 Ultra 5G,68865.7
2025-11-18 23:30:06,Instant Pot Duo Plus 9-in-1,36490.47
2026-01-23 23:30:06,Dyson V15 Detect Vacuum,50473.66
2025-09-24 23:30:06,The North Face Jacket,19395.04
2025-10-11 23:30:06,The North Face Jacket,19230.13
2025-10-04 23:30:06,Keurig K-Elite Coffee Maker,42957.48
2026-01-29 23:30:06,Philips Air Fryer XXL,52857.03
2025-12-02 23:30:06,Keurig K-Elite Coffee Maker,40601.29
2025-09-15 23:30:06,Sapiens: A Brief History,71478.64
2026-01-02 23:30:06,Atomic Habits Hardcover Book,73899.37
2026-01-25 23:30:06,Gym Gloves Training,19816.25
2026-01-30 23:30:06,Philips Air Fryer XXL,50492.36
2025-12-11 23:30:06,Resistance Bands Set,2450.1
2025-11-23 23:30:06,The Psychology of Money,47975.3
2025-10-24 23:30:06,Adidas Ultraboost 22 Sneakers,71140.5
2025-08-16 23:30:06,Adidas Ultraboost 22 Sneakers,67592.95
2026-02-01 23:30:06,Dell XPS 15 Laptop,47997.58
2025-09-26 23:30:06,Resistance Bands Set,2418.82
2026-01-25 23:30:06,Atomic Habits Hardcover Book,73786.85
2025-12-30 23:30:06,Ninja Professional Blender,11711.78
2025-08-29 23:30:06,Cuisinart Food Processor,12072.23
2026-01-22 23:30:06,Yoga Mat Premium Non-Slip,38475.0
2025-12-19 23:30:06,Ray-Ban Aviator Sunglasses,60643.37
2025-08-28 23:30:06,Sapiens: A Brief History,69834.77
2025-10-11 23:30:06,Ray-Ban Aviator Sunglasses,59521.89
2025-10-16 23:30:06,Parker Jotter Ballpoint Pen,74026.09
2025-12-31 23:30:06,Apple iPhone 15 Pro Max 256GB,78990.94
2025-09-04 23:30:06,Herschel Supply Co Backpack,12051.06
2025-10-08 23:30:06,Jump Rope Speed,36926.33
2025-11-04 23:30:06,Logitech MX Master 3S Mouse,23230.66
2025-09-20 23:30:06,Levi's 501 Original Jeans,15200.36
2026-01-22 23:30:06,Running Water Bottle,30973.07
2025-11-08 23:30:06,Instant Pot Duo Plus 9-in-1,38495.39
2025-09-29 23:30:06,Samsung Galaxy S24 Ultra 5G,68223.22
2025-11-03 23:30:06,Fitbit Charge 5 Tracker,72666.94
2025-11-16 23:30:06,Nike Air Max 270 Running Shoes,1709.35
2025-10-02 23:30:06,Keurig K-Elite Coffee Maker,40326.47
2025-12-21 23:30:06,Herschel Supply Co Backpack,12939.93
2025-11-03 23:30:06,Timex Weekender Watch,34909.67
2025-08-31 23:30:06,Resistance Bands Set,2355.24
2025-12-14 23:30:06,Herschel Supply Co Backpack,13252.48
2025-09-01 23:30:06,Herschel Supply Co Backpack,11851.64
2025-09-29 23:30:06,Cuisinart Food Processor,13828.09
2025-08-17 23:30:06,KitchenAid Stand Mixer,45875.4
2025-09-24 23:30:06,Yoga Mat Premium Non-Slip,35700.52
2025-08-17 23:30:06,Apple Watch Series 9,8275.27
2025-10-07 23:30:06,Yoga Mat Premium Non-Slip,35801.91
2026-01-12 23:30:06,Moleskine Classic Notebook,35805.71
2026-01-17 23:30:06,iPad Pro 12.9 inch M2 Chip,57245.95
2025-12-12 23:30:06,Under Armour Sports Backpack,66440.26
2025-10-26 23:30:06,Apple Watch Series 9,8083.05
2026-01-27 23:30:06,MacBook Air M2 13 inch,46240.36
2026-01-27 23:30:06,Canon EOS R6 Camera,70669.38
2025-11-08 23:30:06,Yoga Mat Premium Non-Slip,36537.98
2025-09-06 23:30:06,Dyson V15 Detect Vacuum,57651.33
2025-12-30 23:30:06,Ray-Ban Aviator Sunglasses,62600.89
2025-12-08 23:30:06,Logitech MX Master 3S Mouse,19605.02
2026-02-03 23:30:06,Atomic Habits Hardcover Book,75221.86
2025-08-30 23:30:06,The North Face Jacket,19241.29
2025-09-26 23:30:06,Dumbbells Set 20kg,33729.09
2025-12-05 23:30:06,Roomba i7+ Robot Vacuum,55671.67
2026-02-03 23:30:06,Foam Roller Massage,46496.28
2025-12-25 23:30:06,iPad Pro 12.9 inch M2 Chip,56818.35
2025-08-16 23:30:06,The Psychology of Money,48736.27
2025-12-14 23:30:06,Staedtler Pencil Set,26753.13
2025-11-04 23:30:06,Logitech MX Master 3S Mouse,23230.66
2026-01-05 23:30:06,Apple iPhone 15 Pro Max 256GB,79112.62
2025-09-03 23:30:06,Adidas Ultraboost 22 Sneakers,66691.63
2025-09-30 23:30:06,Yoga Mat Premium Non-Slip,35372.27
2025-09-30 23:30:06,The North Face Jacket,18915.62
2025-10-01 23:30:06,LG Washing Machine Front Load,44804.76
2025-09-29 23:30:06,Canon EOS R6 Camera,73633.98
2025-09-24 23:30:06,Adidas Ultraboost 22 Sneakers,65011.8
2026-02-03 23:30:06,Sapiens: A Brief History,58863.43
2026-01-17 23:30:06,Puma Running T-Shirt,84436.03
2025-10-30 23:30:06,Cuisinart Food Processor,13108.3
2026-02-05 23:30:06,LG Washing Machine Front Load,41881.8
2025-11-04 23:30:06,Foam Roller Massage,43841.22
2025-08-17 23:30:06,Sapiens: A Brief History,66386.31
2026-01-22 23:30:06,Gym Gloves Training,21397.73
2025-11-11 23:30:06,Nike Air Max 270 Running Shoes,1812.43
2025-12-14 23:30:06,HP DeskJet Printer,27895.03
2025-08-22 23:30:06,iPad Pro 12.9 inch M2 Chip,67934.1
2026-01-11 23:30:06,Dumbbells Set 20kg,27848.18
2025-12-22 23:30:06,Gym Gloves Training,21071.12
2026-01-28 23:30:06,Adidas Ultraboost 22 Sneakers,73760.41
2025-12-26 23:30:06,Resistance Bands Set,2394.03
2025-11-15 23:30:06,Gym Gloves Training,20083.98
2025-09-11 23:30:06,LG Washing Machine Front Load,45404.71
2025-12-21 23:30:06,Cuisinart Food Processor,10536.57
2026-01-03 23:30:06,Samsung Galaxy S24 Ultra 5G,57641.51
2025-12-05 23:30:06,Sapiens: A Brief History,60874.08
2026-02-09 23:30:06,Dell XPS 15 Laptop,46316.89
2025-11-28 23:30:06,MacBook Air M2 13 inch,51059.67
2026-01-25 23:30:06,Foam Roller Massage,42384.56
2025-11-27 23:30:06,Moleskine Classic Notebook,36892.87
2025-11-30 23:30:06,Dyson V15 Detect Vacuum,53038.75
2025-10-18 23:30:06,Sony WH-1000XM5 Wireless Headphones,16738.6
2025-10-24 23:30:06,HP DeskJet Printer,28374.25
2025-11-12 23:30:06,Nike Air Max 270 Running Shoes,1766.01
2025-09-25 23:30:06,Jump Rope Speed,39395.16
2025-12-03 23:30:06,Boxing Gloves Professional,3533.39
2025-08-29 23:30:06,Moleskine Classic Notebook,34241.33
2025-10-18 23:30:06,Gym Gloves Training,18300.81
2026-02-03 23:30:06,Philips Air Fryer XXL,51266.02
2025-12-03 23:30:06,MacBook Air M2 13 inch,49842.24
2025-09-02 23:30:06,iPad Pro 12.9 inch M2 Chip,70817.55
2026-01-21 23:30:06,Nike Air Max 270 Running Shoes,1637.38
2025-11-08 23:30:06,MacBook Air M2 13 inch,49781.6
2025-10-29 23:30:06,Keurig K-Elite Coffee Maker,40494.98
2025-12-29 23:30:06,Nike Air Max 270 Running Shoes,1656.4
2026-01-14 23:30:06,iPad Pro 12.9 inch M2 Chip,59749.46
2025-11-28 23:30:06,Dyson V15 Detect Vacuum,50796.16
2025-08-20 23:30:06,Apple Watch Series 9,8189.88
2025-12-20 23:30:06,Under Armour Sports Backpack,63617.29
2025-08-26 23:30:06,Fitbit Charge 5 Tracker,67278.23
2025-11-30 23:30:06,Nike Air Max 270 Running Shoes,1704.89
2025-12-12 23:30:06,Herschel Supply Co Backpack,12746.04
2025-12-14 23:30:06,Keurig K-Elite Coffee Maker,41472.31
2025-08-29 23:30:06,Nike Air Max 270 Running Shoes,1835.69
2025-10-04 23:30:06,Boxing Gloves Professional,3554.86
2025-12-03 23:30:06,Parker Jotter Ballpoint Pen,65156.61
2025-10-02 23:30:06,Timex Weekender Watch,37011.42
2025-10-29 23:30:06,Yoga Mat Premium Non-Slip,35833.58
2025-11-07 23:30:06,Ninja Professional Blender,14352.7
2025-10-08 23:30:06,Puma Running T-Shirt,80464.34
2025-10-09 23:30:06,Samsung Smart Refrigerator,73505.85
2025-09-09 23:30:06,LG Washing Machine Front Load,46408.63
2025-12-28 23:30:06,Samsung Galaxy S24 Ultra 5G,61559.86
2025-09-11 23:30:06,Leuchtturm1917 Bullet Journal,57531.77
2025-12-05 23:30:06,Puma Running T-Shirt,84009.12
2025-12-13 23:30:06,Adidas Ultraboost 22 Sneakers,72162.77
2025-11-09 23:30:06,Samsung Galaxy S24 Ultra 5G,64425.83
2025-12-06 23:30:06,Protein Powder Whey 2kg,67320.68
2025-11-06 23:30:06,Ninja Professional Blender,13824.14
2025-09-28 23:30:06,Apple iPhone 15 Pro Max 256GB,73131.37
2025-08-17 23:30:06,Roomba i7+ Robot Vacuum,54573.33
2025-11-15 23:30:06,Cuisinart Food Processor,12465.61
2025-11-06 23:30:06,MacBook Air M2 13 inch,51633.54
2025-10-28 23:30:06,Dell XPS 15 Laptop,53428.37
2026-01-13 23:30:06,Sony WH-1000XM5 Wireless Headphones,18193.33
2026-01-27 23:30:06,Resistance Bands Set,2511.2
2025-11-14 23:30:06,Puma Running T-Shirt,78330.51
2025-11-09 23:30:06,MacBook Air M2 13 inch,50507.85
2025-12-02 23:30:06,Jump Rope Speed,42077.55
2025-09-08 23:30:06,Levi's 501 Original Jeans,15630.79
2026-01-22 23:30:06,Protein Powder Whey 2kg,64612.25
2026-01-30 23:30:06,Canon EOS R6 Camera,71838.94
2025-08-24 23:30:06,Wacom Drawing Tablet,38471.04
2025-10-13 23:30:06,Resistance Bands Set,2431.11
2025-11-12 23:30:06,Gym Gloves Training,19611.97
2025-08-14 23:30:06,Gym Gloves Training,18327.34
2025-12-07 23:30:06,Adidas Ultraboost 22 Sneakers,69764.66
2026-01-19 23:30:06,Sapiens: A Brief History,58528.48
2025-12-20 23:30:06,Puma Running T-Shirt,84386.97
2025-11-05 23:30:06,Levi's 501 Original Jeans,16368.36
2025-12-30 23:30:06,Samsung Smart Refrigerator,58177.23
2025-11-15 23:30:06,Bose QuietComfort Earbuds II,33307.55
2026-01-15 23:30:06,Adidas Ultraboost 22 Sneakers,72986.19
2025-11-24 23:30:06,Foam Roller Massage,46592.6
2026-01-31 23:30:06,Jump Rope Speed,43502.3
2025-11-14 23:30:06,Running Water Bottle,32148.86
2025-09-28 23:30:06,Ray-Ban Aviator Sunglasses,58302.27
2025-08-26 23:30:06,Canon EOS R6 Camera,69306.06
2025-11-04 23:30:06,iPad Pro 12.9 inch M2 Chip,69129.17
2025-09-11 23:30:06,Logitech MX Master 3S Mouse,23646.9
2025-11-15 23:30:06,Jump Rope Speed,41656.82
2025-12-22 23:30:06,LG Washing Machine Front Load,44053.94
2025-12-12 23:30:06,Fossil Gen 6 Smartwatch,24256.73
2026-02-09 23:30:06,Fitbit Charge 5 Tracker,74713.61
2026-01-29 23:30:06,Dyson V15 Detect Vacuum,52440.3
2026-01-31 23:30:06,Yoga Mat Premium Non-Slip,40868.34
2026-01-27 23:30:06,Puma Running T-Shirt,87507.59
2026-01-22 23:30:06,Staedtler Pencil Set,27799.44
2025-10-21 23:30:06,Samsung Galaxy S24 Ultra 5G,65485.65
2025-08-25 23:30:06,Herschel Supply Co Backpack,12322.42
2025-11-01 23:30:06,Apple Watch Series 9,7414.39
2025-11-04 23:30:06,Boxing Gloves Professional,3437.13
2025-10-29 23:30:06,Wacom Drawing Tablet,37432.91
2025-12-05 23:30:06,Levi's 501 Original Jeans,17144.68
2025-11-18 23:30:06,Protein Powder Whey 2kg,68228.71
2026-01-20 23:30:06,Timex Weekender Watch,31965.88
2026-01-20 23:30:06,Logitech MX Master 3S Mouse,19491.04
2026-01-18 23:30:06,Yoga Mat Premium Non-Slip,40121.32
2025-09-16 23:30:06,Herschel Supply Co Backpack,11719.31
2025-12-26 23:30:06,HP DeskJet Printer,30043.16
2025-10-20 23:30:06,Adidas Ultraboost 22 Sneakers,68828.24
2026-01-19 23:30:06,Leuchtturm1917 Bullet Journal,54915.7
2025-09-28 23:30:06,Timex Weekender Watch,39268.99
2025-10-06 23:30:06,Timex Weekender Watch,38430.06
2025-12-15 23:30:06,Fitbit Charge 5 Tracker,73810.72
2025-10-09 23:30:06,Jump Rope Speed,40046.49
2025-08-21 23:30:06,Samsung Smart Refrigerator,65259.61
2026-01-04 23:30:06,Canon EOS R6 Camera,70351.19
2026-02-04 23:30:06,Nike Air Max 270 Running Shoes,1639.34
2025-11-17 23:30:06,HP DeskJet Printer,27975.45
2025-11-11 23:30:06,Puma Running T-Shirt,81198.76
2026-01-19 23:30:06,Samsung Smart Refrigerator,57384.69
2025-10-13 23:30:06,Apple Watch Series 9,8232.41
2025-12-12 23:30:06,Kindle Paperwhite E-reader,29044.92
2025-11-13 23:30:06,The Psychology of Money,49934.47
2025-09-05 23:30:06,Roomba i7+ Robot Vacuum,55493.56
2025-12-18 23:30:06,Boxing Gloves Professional,3683.04
2025-10-01 23:30:06,Sapiens: A Brief History,71061.65
2026-01-31 23:30:06,Samsung Galaxy S24 Ultra 5G,57773.47
2025-08-27 23:30:06,Cuisinart Food Processor,12800.05
2026-01-14 23:30:06,Foam Roller Massage,44949.41
2025-11-14 23:30:06,Puma Running T-Shirt,78330.51
2025-11-22 23:30:06,Levi's 501 Original Jeans,15572.06
2025-08-25 23:30:06,MacBook Air M2 13 inch,53387.08
2025-12-14 23:30:06,Ninja Professional Blender,12075.26
2025-08-28 23:30:06,Nike Air Max 270 Running Shoes,1883.99
2026-01-11 23:30:06,Roomba i7+ Robot Vacuum,63051.9
2025-08-19 23:30:06,Sony WH-1000XM5 Wireless Headphones,15255.14
2025-12-24 23:30:06,KitchenAid Stand Mixer,43876.55
2025-10-02 23:30:06,Timex Weekender Watch,37011.42
2025-09-25 23:30:06,Dumbbells Set 20kg,33020.79
2026-01-11 23:30:06,Protein Powder Whey 2kg,61856.81
2025-12-03 23:30:06,Samsung Smart Refrigerator,61823.48
2026-01-16 23:30:06,Apple iPhone 15 Pro Max 256GB,83000.57
2025-10-28 23:30:06,Fitbit Charge 5 Tracker,71510.83
2025-12-23 23:30:06,Adidas Ultraboost 22 Sneakers,70648.58
2025-11-28 23:30:06,Canon EOS R6 Camera,69490.07
2025-11-04 23:30:06,Nike Air Max 270 Running Shoes,1812.56
2025-12-20 23:30:06,Resistance Bands Set,2508.42
2025-11-27 23:30:06,Gym Gloves Training,20479.21
2025-08-23 23:30:06,Fossil Gen 6 Smartwatch,21909.75
2025-12-22 23:30:06,Apple iPhone 15 Pro Max 256GB,80828.69
2026-02-09 23:30:06,Herschel Supply Co Backpack,14087.63
2025-10-13 23:30:06,Cuisinart Food Processor,13638.65
2025-08-17 23:30:06,Leuchtturm1917 Bullet Journal,53419.94
2025-12-23 23:30:06,Puma Running T-Shirt,83112.48
2026-01-09 23:30:06,Sapiens: A Brief History,58515.6
2026-01-15 23:30:06,Timex Weekender Watch,30363.79
2025-09-15 23:30:06,KitchenAid Stand Mixer,52896.83
2025-11-17 23:30:06,Kindle Paperwhite E-reader,28392.97
2025-10-31 23:30:06,Parker Jotter Ballpoint Pen,71349.58
2025-08-29 23:30:06,Philips Air Fryer XXL,44473.43
2026-01-24 23:30:06,Dyson V15 Detect Vacuum,51101.66
2025-10-26 23:30:06,Samsung Smart Refrigerator,67582.11
2025-11-07 23:30:06,Bose QuietComfort Earbuds II,31373.94
2026-02-07 23:30:06,Samsung Galaxy S24 Ultra 5G,56320.18
2026-01-06 23:30:06,Samsung Smart Refrigerator,58371.5
2025-10-13 23:30:06,HP DeskJet Printer,27728.43
2025-11-23 23:30:06,Canon EOS R6 Camera,68041.43
2025-10-19 23:30:06,Gym Gloves Training,19707.0
2026-01-13 23:30:06,Under Armour Sports Backpack,64482.32
2025-12-04 23:30:06,Moleskine Classic Notebook,34202.39
2026-01-16 23:30:06,Samsung Smart Refrigerator,58354.57
2025-12-19 23:30:06,Leuchtturm1917 Bullet Journal,56849.5
2026-02-03 23:30:06,Dell XPS 15 Laptop,45965.66
2025-10-11 23:30:06,Dell XPS 15 Laptop,56219.7
2025-11-22 23:30:06,Samsung Smart Refrigerator,64555.16
2025-12-30 23:30:06,Moleskine Classic Notebook,36774.66
2025-12-18 23:30:06,Running Water Bottle,31122.04
2025-11-29 23:30:06,Leuchtturm1917 Bullet Journal,56944.95
